reviewId,review,gender,location,date,score,ColumnaAPredecir:score
10312,I like this apps👍,male,"Dallas, United States",2011-07-13,positive,positive
10313,Spotify forever ❤️,female,"Suva, Fiji",2013-03-23,positive,negative
10318,Magical!,male,"Nairobi, Kenya",2010-12-10,positive,positive
10319,One of my top 5 subscription services 😎,male,"San Francisco, United States",2011-12-27,positive,positive
10322,excellent 👌,male,"Krakow, Poland",2008-11-10,positive,positive
10327,the superior music app.,female,"La Paz, Bolivia",2012-08-25,positive,positive
10334,Excellent app,male,"Lusaka, Zambia",2010-12-11,positive,positive
10343,I like not hearing a ad midway through a song,male,"Cape Town, South Africa",2011-06-16,positive,negative
10344,"I love Spotify! Best music app, everrrrr",female,"Cali, Colombia",2012-07-28,positive,positive
10350,this app is very good because it shows,male,"Lyon, France",2009-07-26,positive,positive
10354,I hate the adds so I got premium lol 😆 😂,female,"Sydney, Australia",2013-09-20,positive,neutral
10357,the app was so good keep it up!!,male,"Washington DC, United States",2011-07-31,positive,neutral
10358,"Best music app there is. Though you, the one reading this, probably already know that!",female,"Asunción, Paraguay",2012-04-27,positive,positive
10364,ok,male,"Phoenix, United States",2011-12-16,positive,positive
10366,these is very nice aap,male,"Taipei, Taiwan",2010-03-10,positive,positive
10369,"best music app, except for the adds",female,"Fortaleza, Brazil",2012-05-06,positive,positive
10373,very useful application thanks you,male,"Valencia, Spain",2009-06-30,positive,positive
10384,I always listen to the music here because Its so good,male,"Milan, Italy",2009-04-30,positive,positive
10386,legend of all,male,"Dublin, Ireland",2009-08-10,positive,positive
10389,it provide all type of phonk and dongs,male,"Lusaka, Zambia",2011-02-19,positive,positive
10390,very good,male,"Krakow, Poland",2009-01-12,positive,positive
10399,I love all of the options i have for listening from music to books to podcasts It's my fav,female,"Valparaíso, Chile",2012-06-03,positive,positive
10400,"I enjoy the music, easy to use and the DJ is fun.",male,"Guadalajara, Mexico",2011-09-24,positive,positive
10413,its the best app to listen to songs I just like the way they make for me playlists,male,"Tel Aviv, Israel",2009-11-05,positive,positive
10427,boosts our energy.,male,"Zurich, Switzerland",2009-09-24,positive,positive
10430,amazing to hear from Spotify playlist of relaxing 😌,male,"Barcelona, Spain",2009-07-03,positive,positive
10439,"best music app ever . Spotify is better than suno Al music . best music app everrrrrr. but I don't like to hear ads. but I don't have Spotify premium,so I request this app's owner to delete ads . please 🙏😇",male,"Hong Kong, China",2010-04-30,positive,positive
10444,love the app❤️❤️💯,female,"Brasília, Brazil",2012-06-01,positive,positive
10447,top notch,female,"Fortaleza, Brazil",2012-11-27,positive,positive
10450,amazing,female,"Canberra, Australia",2013-06-09,positive,positive
10452,good music,female,"Christchurch, New Zealand",2013-07-07,positive,positive
10458,good,male,"Oslo, Norway",2009-08-03,positive,positive
10462,Great Music App,male,"Rome, Italy",2009-06-15,positive,positive
10476,MY FAV APP FOR MUSIC,male,"Jerusalem, Israel",2010-05-24,positive,positive
10478,The best!,male,"Bangalore, India",2010-03-09,positive,positive
10490,"one of the best 👌. love you guys , I have access to the best recording labels out there. Gracias, thank you. Enough respect from Zimbabwe",female,"Bogotá, Colombia",2013-01-30,positive,positive
10491,music. life,female,"Arequipa, Peru",2012-05-04,positive,positive
10494,its a perfect app...you can hear every song of your choice just it shows ads often if you don't take premium but its fine,male,"Budapest, Hungary",2009-06-05,positive,negative
10496,nice music,female,"Brasília, Brazil",2012-09-05,positive,positive
10504,👍,female,"Hobart, Australia",2013-11-17,positive,positive
10506,This is very very good app,male,"Calgary, Canada",2012-03-08,positive,positive
10518,very good,male,"Cape Town, South Africa",2011-03-12,positive,positive
10520,ngl ts pretty lit,male,"Tokyo, Japan",2010-04-05,positive,positive
10523,love listening to music,female,"Perth, Australia",2013-07-28,positive,positive
10525,Great time killer,male,"Kampala, Uganda",2011-04-21,positive,positive
10526,been having yall for 6 7 years Best Apple everything for music,male,"San Francisco, United States",2011-07-06,positive,positive
10533,👍,female,"Melbourne, Australia",2013-04-05,positive,negative
10542,its good,male,"Lyon, France",2008-10-16,positive,positive
10553,very good,male,"Dar es Salaam, Tanzania",2010-09-14,positive,positive
10556,very easy to use,male,"Lusaka, Zambia",2011-06-21,positive,positive
10559,Bist,male,"Athens, Greece",2009-09-10,positive,negative
10572,like this app because of phone also close then also song play ⏯️,male,"Geneva, Switzerland",2008-11-07,positive,neutral
10582,Best service offering since sliced bread was created.,female,"Adelaide, Australia",2013-04-05,positive,positive
10584,Peak,male,"Copenhagen, Denmark",2009-10-17,positive,positive
10594,incredible !!!❤❤🔴🎀,female,"Rosario, Argentina",2013-01-27,positive,positive
10597,Best App,female,"Rio de Janeiro, Brazil",2012-06-02,positive,positive
10620,stellar app for music ngl highly recommend the premium version gng get yo bag straiiighht,male,"Algiers, Algeria",2011-01-29,positive,positive
10630,I am enjoying a highly positive experience thus far.,female,"Lima, Peru",2012-05-09,positive,positive
10632,ok,male,"Guadalajara, Mexico",2012-01-19,positive,positive
10633,v good,male,"Dublin, Ireland",2009-07-27,positive,positive
10635,very good,female,"Salvador, Brazil",2012-04-28,positive,positive
10649,amazing 😍,male,"Warsaw, Poland",2009-10-17,positive,positive
10658,it has all music but I wish I could download the music I liked,male,"Tunis, Tunisia",2011-01-14,positive,positive
10664,the best,female,"Asunción, Paraguay",2012-07-02,positive,positive
10665,perfect music streaming app,male,"Kathmandu, Nepal",2010-01-21,positive,positive
10666,i like it but I wish it could be free,male,"Dublin, Ireland",2009-03-14,positive,neutral
10667,I love it 💞,male,"Amsterdam, Netherlands",2009-11-04,positive,positive
10668,so enjoyed! I love spotify,female,"Melbourne, Australia",2013-05-31,positive,positive
10690,Love Love Love this app,female,"Nadi, Fiji",2013-09-16,positive,positive
10695,Love it,female,"San Diego, United States",2012-04-10,positive,positive
10700,I enjoy the experience.,female,"Valparaíso, Chile",2013-02-04,positive,positive
10702,very useful,male,"Ho Chi Minh City, Vietnam",2010-07-09,positive,positive
10703,LOVE IT ITS MY FAVOURITE MUSIC APP BUT PREMIUM IS KINDA EXPENSIVE,male,"Rabat, Morocco",2011-02-02,positive,neutral
10713,Nice app,male,"Riyadh, Saudi Arabia",2010-01-29,positive,positive
10717,I really love that you have integrated AI into your platform. Now it's easier to create playlists without manually adding songs! I can even request playlists based on my listening history from a particular date.,female,"Fortaleza, Brazil",2012-05-05,positive,positive
10724,mostly better music platform to hear best music 🎵🎶 Loved it ❤️,male,"Delhi, India",2009-12-10,positive,positive
10728,Great,male,"Vienna, Austria",2008-11-29,positive,positive
10729,"Spotify is my go-to music app! Huge library, smooth interface, and great sound quality. I love the personalized playlists and how it learns my taste. Premium is worth it for ad-free listening. Highly recommend!",male,"Marseille, France",2008-11-20,positive,positive
10732,"good music, easy choices.",male,"Munich, Germany",2009-03-01,positive,positive
10736,love spotify for now. save it for a rainy day though. >Pearl Out<,male,"Hanoi, Vietnam",2010-03-30,positive,positive
10754,its more nice without ads,female,"Sydney, Australia",2013-08-18,positive,neutral
10756,"Fantastic to have all my favourite music at my fingertips, especially in the car ❤️",male,"Frankfurt, Germany",2008-11-22,positive,positive
10760,I've always been able to find my mood music or get you going sounds on Spotify,female,"Wellington, New Zealand",2013-06-11,positive,positive
10762,found all songs,male,"Busan, South Korea",2010-04-02,positive,positive
10765,grrat music,male,"New York, United States",2011-07-25,positive,positive
10773,best app,male,"Chennai, India",2010-04-16,positive,positive
10775,The Best but The best,female,"Perth, Australia",2013-03-05,positive,positive
10777,best app music player,male,"Addis Ababa, Ethiopia",2011-01-16,positive,positive
10781,My Go-to App every day.,male,"Accra, Ghana",2011-05-02,positive,neutral
10790,very good,female,"Brisbane, Australia",2013-08-29,positive,positive
10791,best of the best,male,"Seoul, South Korea",2010-04-29,positive,positive
10795,good song app,female,"Quebec City, Canada",2012-03-28,positive,positive
10796,excellent,male,"Lagos, Nigeria",2010-11-05,positive,positive
10799,"friendly ui, and I love the fact that your music can be also portable from phone to laptop or just continue on your tv and also have lyrics to the song. Great streaming music so far",female,"Rio de Janeiro, Brazil",2012-08-30,positive,positive
10807,Best song aap,male,"Seoul, South Korea",2010-07-13,positive,positive
10808,"goodddd , i love itt",female,"Sydney, Australia",2013-08-26,positive,positive
10813,good,male,"Seoul, South Korea",2010-08-23,positive,positive
10819,love this,male,"Shenzhen, China",2009-11-30,positive,positive
10821,loved,male,"Hamburg, Germany",2009-09-15,positive,positive
10824,v good,male,"Birmingham, United Kingdom",2009-02-23,positive,positive
10826,THE BEST APP TO EVER DO! 🙌🏾🔥,female,"Melbourne, Australia",2013-03-12,positive,positive
10840,I have surely enjoyed for now 3 years and I highly recommend 👌,male,"Dar es Salaam, Tanzania",2011-01-17,positive,positive
10859,the music app there is love it alot,female,"Lima, Peru",2012-08-01,positive,positive
10863,💜💜💜💜💜,male,"Cape Town, South Africa",2011-05-27,positive,positive
10864,"overall a great platform for my music, podcasts, audio books, & sermons. one thing I am found of is that because I listen to so much Christian music, that's what gets recommend and I don't have to sort through so much garbage.",male,"Seattle, United States",2011-06-28,positive,positive
10874,I love it keep this app best for best music best music app I have had 2025,male,"Lahore, Pakistan",2010-03-05,positive,positive
10882,good app,male,"Marrakesh, Morocco",2011-05-26,positive,positive
10883,awesome,female,"Lima, Peru",2012-12-12,positive,positive
10884,amazing,male,"Casablanca, Morocco",2011-06-22,positive,positive
10891,it's a lovely app I can stream any songs of my choice💙💙💙,male,"Shenzhen, China",2009-12-18,positive,positive
10912,"nice, good music selection",male,"Accra, Ghana",2010-10-08,positive,positive
10915,Good service,male,"Lagos, Nigeria",2010-10-17,positive,positive
10923,I've had Spotify for years and when I don't have access to it I'm lost.,female,"Quito, Ecuador",2012-11-20,positive,positive
10924,"All right this is an update. it's been 3 years since I've given them a one star. they've heard people's concerns and comments and put things back the way it should be. I also like the fact that what I have is a three for one with my particular subscription and I love it. so they have really improved a lot. I don't mind paying for mine and they've definitely have improved a lot. you can do a podcast, audiobooks and good music. still trying to find some good workout music.",male,"Manchester, United Kingdom",2009-05-14,positive,neutral
10928,it is very nice app ❤️❤️❤️❤️❤️ I love it 😍,male,"Mumbai, India",2009-11-25,positive,positive
10960,the ads aren't as frequent now nicee!,male,"Guangzhou, China",2010-02-01,positive,negative
10961,it's so better than the ones I like Spotify 🤩😍💗❤🐸🐵🐭,male,"San Francisco, United States",2012-02-01,positive,positive
10969,love it,female,"São Paulo, Brazil",2012-08-18,positive,positive
10972,Good 👍,male,"Windhoek, Namibia",2011-04-02,positive,neutral
10974,good music,female,"Port Moresby, Papua New Guinea",2013-07-03,positive,positive
10979,"Excellent app, great music experience.",male,"Manila, Philippines",2010-01-16,positive,positive
10996,splendid,female,"Melbourne, Australia",2013-03-26,positive,positive
10997,since the update back to being sensational app. Thank you,female,"Melbourne, Australia",2013-12-05,positive,positive
11005,it lets me play music,male,"Hamburg, Germany",2009-06-21,positive,negative
11008,love audiobooks,male,"Valencia, Spain",2009-06-01,positive,positive
11009,nice,female,"Christchurch, New Zealand",2013-04-06,positive,positive
11017,quality music here it 👌 giving,male,"Los Angeles, United States",2012-01-06,positive,positive
11022,so beautiful so elegant just looking like a wow,male,"Ho Chi Minh City, Vietnam",2010-02-15,positive,positive
11026,very nice song 🤩🤩🤩,male,"Geneva, Switzerland",2009-09-05,positive,positive
11031,Satisfied love 😘,male,"Harare, Zimbabwe",2011-06-02,positive,positive
11035,"great app, sometimes it would be glitchy and not let me view a song without crashing but on most days it's great",male,"Johannesburg, South Africa",2011-01-08,positive,positive
11046,AWESOME APP!!,male,"Seattle, United States",2011-12-14,positive,positive
11047,good,male,"Denver, United States",2012-01-09,positive,neutral
11048,Spotify is very easy to find good songs.,female,"Santiago, Chile",2012-09-01,positive,positive
11052,everything is fine but those ads are very much disturbing.,female,"Adelaide, Australia",2013-05-15,positive,neutral
11057,"Spectacular. I hope this year's wrapped will be better than last , I have high hopes.",male,"Oslo, Norway",2009-07-03,positive,positive
11060,always find what I want and affordable with no ads love it,male,"Seoul, South Korea",2010-08-26,positive,positive
11064,good app,female,"Mexico City, Mexico",2012-03-24,positive,positive
11072,Nice music..,male,"Bangalore, India",2010-07-24,positive,positive
11102,very superb app for listening songs,female,"Arequipa, Peru",2012-11-28,positive,positive
11103,last... 😎,male,"Shanghai, China",2010-04-29,positive,positive
11118,it's very nice I really enjoy it,male,"Prague, Czech Republic",2009-10-25,positive,positive
11148,clear and helpfull,female,"Suva, Fiji",2013-07-24,positive,negative
11162,Gud 👍,male,"Edinburgh, United Kingdom",2009-04-25,positive,positive
11189,My curated Playlists are so dope!!,male,"Mombasa, Kenya",2011-04-09,positive,positive
11199,It's Been Almost 7 Years I Am Using Spotify I Am A Premium User And I Can Tell That You Can Experience Better Feelings In Spotify Than Other Music Apps Great App Fr!,male,"Kampala, Uganda",2011-05-28,positive,positive
11200,best app there is,female,"Rosario, Argentina",2012-08-08,positive,positive
11206,"the premium version is very nice, highly recommend",male,"Windhoek, Namibia",2010-10-05,positive,positive
11212,best app for listening to music,female,"Brisbane, Australia",2013-02-24,positive,positive
11215,very very very very very happy with this app,female,"Canberra, Australia",2013-07-22,positive,positive
11218,Radio Desire,female,"San Francisco, United States",2012-04-05,positive,positive
11228,"I love it so much. I've been trying to find out how to get dj mode, though. I like it better than Pandora. Pandora is really great, too.",female,"Christchurch, New Zealand",2013-04-14,positive,positive
11231,spot on,female,"Gold Coast, Australia",2013-07-19,positive,neutral
11238,taj mehal gana sunke bhako bhai,male,"Lusaka, Zambia",2011-04-23,positive,positive
11240,best player ever,female,"Hobart, Australia",2013-11-18,positive,positive
11245,"Great app, as it really always has been.",male,"Busan, South Korea",2010-02-02,positive,positive
11247,nice,male,"Dakar, Senegal",2011-06-22,positive,positive
11254,I'm happy,male,"Warsaw, Poland",2008-11-04,positive,positive
11259,nice 🙂🙂🙂,female,"Hobart, Australia",2013-02-12,positive,positive
11268,very good😌,male,"Glasgow, United Kingdom",2009-09-03,positive,positive
11270,Great!,male,"Lagos, Nigeria",2010-09-26,positive,positive
11272,Best music app in my opinion!,male,"Athens, Greece",2009-02-03,positive,positive
11278,system is 100 %,male,"Rabat, Morocco",2010-11-27,positive,positive
11279,it has my fav songs btw :3,male,"Alexandria, Egypt",2010-09-12,positive,negative
11286,I am broken now I have new one which is 💙💙SPOTIFY🤍🤍,male,"Monterrey, Mexico",2012-01-14,positive,negative
11289,best music app thanks developers this is the best,male,"Phuket, Thailand",2010-02-17,positive,positive
11301,This app is to good,male,"Paris, France",2009-07-06,positive,positive
11303,love it. I just wish there were DJ mixes,male,"Frankfurt, Germany",2009-11-01,positive,positive
11320,absolutely love this app. It's better than the YouTube music app.,male,"Glasgow, United Kingdom",2008-11-19,positive,positive
11328,"all my favorite bands in one place, amazing!!!",male,"Tijuana, Mexico",2011-06-26,positive,positive
11332,love,male,"Chicago, United States",2011-10-13,positive,positive
11335,"I love music. I listen to it everyday. I love it, it feels better to use and it looks better than other music apps and it's smooth",male,"Algiers, Algeria",2011-06-07,positive,positive
11338,I love hearing the Playlist assigned to stations I listen to,female,"Cali, Colombia",2013-01-24,positive,positive
11344,I like games it's so fun ya and I found a dead bridge and A DEAD RAT WHATT ANDD THAR WASS A MOUSE LAST NIGHT IT WAS SOOOOO FUNNY AND I GOT SCARED TOO HEHE I DONT KNOW WHAT ELSE to say so bye bye wow I spell so long to OK OK BYE BYEEEEEE,male,"Tunis, Tunisia",2011-01-25,positive,positive
11354,it is very useful app,male,"Dubai, United Arab Emirates",2010-03-07,positive,positive
11355,good,male,"Madrid, Spain",2009-01-31,positive,positive
11367,"Love Spotify. It always has every song I ever look for. I don't on the other hand like how the owner of Spotify makes a commission off of Independent Artists. Still though, this App and YouTube Music is where it's at. 💪🐍🦇🤟😎🎵🎶🎚️🎛️🎙️🎧🎹🎼💽🥁🎸🎷",female,"Canberra, Australia",2013-09-23,positive,positive
11372,grateful to have free,female,"Córdoba, Argentina",2012-08-03,positive,positive
11381,incredible,male,"Manila, Philippines",2010-04-11,positive,positive
11392,I have been on Spotify for a few years now and I believe it is by far the best streaming service for music in my opinion. They pretty much keep up to date with releases of music past present and future. The only thing I would say is I wish record companies would release the records as they were in their original formats that way everybody gets paid. I'm not a fan of seeing five tracks pulled from an album just because of copyright I mean they should make sense of it by now already really.,male,"Delhi, India",2010-05-31,positive,positive
11397,Good,male,"Berlin, Germany",2009-08-15,positive,positive
11398,perfect,male,"Monterrey, Mexico",2011-12-28,positive,positive
11406,I like this app😄😄,female,"Córdoba, Argentina",2012-07-09,positive,positive
11409,"I really love this app and use it a lot, but one time I remember that my discover weakly was going to refresh, which is every Monday but it didn't reset for 3 weeks and then just went back to normal. which is weird",male,"Accra, Ghana",2010-09-18,positive,positive
11414,"I love it, I can find any music I like from any time period it's great 😃👍 I'm telling everyone I know.",female,"Suva, Fiji",2013-03-31,positive,positive
11416,plays what I like to hear,male,"Phuket, Thailand",2010-02-02,positive,positive
11418,smooth running and enjoyable,male,"Denver, United States",2012-03-03,positive,positive
11428,I love music and I'm always on Spotify,male,"Frankfurt, Germany",2008-11-25,positive,positive
11445,good,female,"Wellington, New Zealand",2013-06-13,positive,positive
11450,great app,male,"Warsaw, Poland",2009-02-09,positive,positive
11453,"It brings all kinds of music closer to me, absolutely love it",male,"Copenhagen, Denmark",2008-12-23,positive,positive
11456,"amazing app experience, easy ti use and not that much ads i love this app!!",female,"Buenos Aires, Argentina",2012-11-15,positive,positive
11464,👍👍,female,"Gold Coast, Australia",2013-07-10,positive,positive
11467,best music player app,female,"Auckland, New Zealand",2013-10-20,positive,positive
11476,very nice👍👍👍👍👏👏👏 ❤❤❤❤😘😘😘😘😘💯💯💯👌👌👌✌✌✌,male,"Berlin, Germany",2009-03-05,positive,positive
11481,"This is a Bad*** Music App. I recommended it to my friends and family. I would recommend it to all the people that's like any type of music but that up to you all. Just give it a try and I promise you you won't regret it, listen to the One who use to be a Dj. 🎼 MUSIC IS LIFE🎵 🎶🎶🎶....",male,"Taipei, Taiwan",2010-06-26,positive,positive
11484,good,female,"Santa Cruz, Bolivia",2012-04-26,positive,positive
11485,It's very nice and I love it,female,"Queenstown, New Zealand",2013-09-26,positive,positive
11491,"but some songs are not on Spotify. *Example - Aa jane ki zid na karo, Singer - Arijit Singh* This song is not on Spotify",male,"Glasgow, United Kingdom",2008-10-25,positive,neutral
11495,Hide track in Discover Weekly doesn't work. And on PC no such option at all. UPD: fixed,male,"Paris, France",2009-09-14,positive,negative
11498,Mama said that she was so much for the next day off today and tomorrow night for the first place and time again that you have any questions about,male,"Lyon, France",2008-12-03,positive,negative
11501,good and easy to access,male,"Budapest, Hungary",2009-08-09,positive,positive
11504,Love it,male,"Tel Aviv, Israel",2009-11-23,positive,positive
11512,Awesome!!!,female,"Auckland, New Zealand",2013-03-12,positive,positive
11514,☠️,male,"Alexandria, Egypt",2011-04-17,positive,negative
11517,"Amazing music app, but please stop shoving advertisements in such a small screen",male,"Delhi, India",2010-07-13,positive,positive
11521,Best,male,"Cairo, Egypt",2011-01-23,positive,positive
11525,good,male,"Kumasi, Ghana",2010-12-03,positive,positive
11541,"Best streaming app,",female,"Canberra, Australia",2013-11-15,positive,positive
11548,In spotify yuo can enjoy any music you want to lis....,male,"Durban, South Africa",2010-12-08,positive,positive
11550,my favriaot aap,female,"Rosario, Argentina",2013-01-18,positive,positive
11558,"excelente aplicativo,amoooo",male,"Ho Chi Minh City, Vietnam",2010-02-06,positive,negative
11575,🩷🔛🔥,male,"Boston, United States",2011-09-03,positive,positive
11605,I love this app 💜💜💜,male,"Bali, Indonesia",2009-11-20,positive,positive
11617,awesome,male,"Calgary, Canada",2012-01-07,positive,positive
11620,Bagus sekali aplikasinyah,male,"Cape Town, South Africa",2011-03-13,positive,positive
11625,good,female,"Sydney, Australia",2013-10-22,positive,neutral
11632,top of the class! . G.,female,"Guadalajara, Mexico",2012-03-26,positive,positive
11634,Music is a must,male,"Algiers, Algeria",2011-04-12,positive,positive
11637,are bhai bhayankar appp,male,"Bangalore, India",2010-07-16,positive,positive
11641,woww,male,"Hamburg, Germany",2009-04-06,positive,neutral
11644,good,male,"Lisbon, Portugal",2008-10-16,positive,positive
11661,ᑎᗩᒍᗯᒍᒍSKSIᗪSᒍSI282 Iᒍ ᗯᕼEᗷ,female,"Lima, Peru",2012-08-02,positive,positive
11664,nice,male,"Munich, Germany",2009-01-27,positive,positive
11669,nice,male,"Lagos, Nigeria",2010-10-31,positive,positive
11684,Awesome,male,"Windhoek, Namibia",2010-09-10,positive,positive
11694,very supportive for learning English,female,"Queenstown, New Zealand",2013-08-18,positive,positive
11704,Excellent Always,male,"Stockholm, Sweden",2009-04-26,positive,positive
11705,I love this app 😀😀,male,"Bangkok, Thailand",2010-07-19,positive,positive
11708,very good 👍,male,"Abuja, Nigeria",2011-05-06,positive,positive
11714,the best,male,"Guangzhou, China",2009-12-17,positive,positive
11721,Wide variety of music.,male,"Tokyo, Japan",2010-02-26,positive,positive
11725,I love it! It's a well quality app for listening to music even without spotify premium!,male,"Tel Aviv, Israel",2009-12-31,positive,positive
11729,great music and plenty of options.,male,"Dallas, United States",2011-11-25,positive,positive
11736,I love them!,male,"Doha, Qatar",2010-03-14,positive,positive
11744,luv it's better than all the rest!!!,female,"Brasília, Brazil",2013-01-09,positive,positive
11747,Nice,female,"Gold Coast, Australia",2013-06-07,positive,positive
11750,A very nice app to listen to music while doing homework.......,male,"Bangkok, Thailand",2010-02-27,positive,positive
11756,So today I saw my friend coming to computer class with earbuds listening to Spotify music and I have decided to use Spotify music as it's the best music app and for the ads let them show it bcoz they need to pay for the artists....,male,"Singapore, Singapore",2010-02-02,positive,negative
11761,nice but add problem🗿🗿,female,"Brasília, Brazil",2013-02-07,positive,neutral
11762,awesome 👌,female,"La Paz, Bolivia",2012-12-20,positive,positive
11768,best app,male,"Mombasa, Kenya",2010-10-27,positive,positive
11775,very happywitheverything,female,"Rio de Janeiro, Brazil",2012-07-08,positive,positive
11780,i love how every music is in place,male,"San Jose, United States",2011-07-04,positive,positive
11793,yay,male,"Jakarta, Indonesia",2010-07-14,positive,positive
11795,sound good and also many things I can't express because it takes lot of time,male,"Mexico City, Mexico",2011-11-09,positive,positive
11801,Amazing!,male,"Marrakesh, Morocco",2011-01-04,positive,positive
11814,it has more songs than you could possibly imagine... Artist you know and artist You have never heard of...,female,"Tijuana, Mexico",2012-03-05,positive,positive
11816,excellent,female,"Medellín, Colombia",2012-11-08,positive,positive
11826,I just wish we could have loop on our songs,male,"Rabat, Morocco",2011-04-11,positive,neutral
11827,Trusted ever since 2016.,female,"Perth, Australia",2013-08-04,positive,positive
11834,best app song and music propular app spotify,male,"Singapore, Singapore",2009-12-03,positive,positive
11835,excellent,male,"Bangkok, Thailand",2009-12-26,positive,positive
11837,👍,male,"Calgary, Canada",2011-08-08,positive,positive
11843,love the music,male,"Chicago, United States",2011-11-30,positive,positive
11862,𝚒𝚝'𝚜 𝚐𝚘𝚘𝚍 𝚔𝚊𝚑𝚒𝚝 𝚙𝚊𝚝𝚊𝚢 𝚙𝚑𝚘𝚗𝚎 𝚗𝚊𝚝𝚞𝚗𝚘𝚐 𝚊𝚕𝚙𝚊𝚛𝚒𝚗🤔,male,"Cape Town, South Africa",2011-03-29,positive,positive
11864,Therapist,male,"Toronto, Canada",2011-10-09,positive,positive
11869,FREAKIN LOVE IT,female,"Gold Coast, Australia",2013-05-27,positive,positive
11879,Love Spotify,female,"Perth, Australia",2013-04-26,positive,positive
11883,"App keeps crashing whenever I click the casting button. I have cleared the cache, updated the app, uninstalled and reinstalled and It's still happening. Please fix ASAP, this is important to meee😭😭😭 or else I myself will begin crashing 😭😭😭😂 Update: It's fixed 🥰✌🏾. Thank you",female,"Los Angeles, United States",2012-03-11,positive,neutral
11885,Good. User friendly.,male,"Tijuana, Mexico",2011-07-31,positive,neutral
11886,i love this app it is absolutely fantastic fo listen music all the time with the help of this app,male,"Brussels, Belgium",2008-10-27,positive,positive
11898,very good options and first month no ads is a massive plus,male,"Madrid, Spain",2009-01-14,positive,neutral
11900,"it's Spotify, what's not to like?",male,"Austin, United States",2011-07-07,positive,positive
11903,👍,female,"Nadi, Fiji",2013-10-06,positive,negative
11907,A1.,male,"Valencia, Spain",2008-12-04,positive,positive
11911,excellent,male,"Durban, South Africa",2011-06-20,positive,positive
11914,"mantap, sering-sering kasih promonya",male,"Kumasi, Ghana",2011-01-19,positive,positive
11916,i love this app,male,"Montreal, Canada",2011-06-26,positive,positive
11924,it's great 👍,male,"Hanoi, Vietnam",2010-08-24,positive,positive
11934,amazing just amazing absolute cinema,male,"Washington DC, United States",2011-12-05,positive,positive
11945,♥️💗,female,"Gold Coast, Australia",2013-03-07,positive,positive
11952,smooth play,female,"São Paulo, Brazil",2012-09-20,positive,positive
11958,rich in timeless international music and famous hits 😁,male,"Zurich, Switzerland",2008-12-12,positive,positive
11967,Best music experience ever,male,"Marseille, France",2008-11-29,positive,positive
11977,everything is good no discounting,female,"Asunción, Paraguay",2012-07-19,positive,positive
11981,great,female,"Gold Coast, Australia",2013-04-09,positive,positive
11984,wow 🥰🥰,female,"Quito, Ecuador",2012-09-04,positive,positive
11989,pure amazing but more free skips would be better haha😅,female,"Santiago, Chile",2013-01-01,positive,positive
12007,excellent and love it,male,"Lisbon, Portugal",2009-08-29,positive,positive
12014,best place for music lovers plus Spotify support is very friendly,female,"La Paz, Bolivia",2012-06-27,positive,positive
12036,Great app. Even better for the paid tier,male,"Jacksonville, United States",2011-12-09,positive,positive
12042,I like Spotify because I like music and we have this on Spotify. thanks,female,"Wellington, New Zealand",2013-07-23,positive,positive
12045,best 👌 👍,male,"Busan, South Korea",2010-05-19,positive,positive
12047,Wonderful and enjoyable❤️,male,"Ho Chi Minh City, Vietnam",2010-03-28,positive,positive
12052,amazing,male,"Addis Ababa, Ethiopia",2011-01-08,positive,positive
12053,"Outstanding Performance! Spotify is the best music streaming app. Amazing sound quality, high end UI, and more. I must say—Using Spotify without premium can get annoying, because of the constant ads but Premium is really worth it. There are no ads, the quality of music becomes better, you get your own mini Spotify wrapped of each month, and more. 5 stars with Premium, 4 without!",male,"Shenzhen, China",2010-03-21,positive,neutral
12054,great but 12 dollars is a little much but great music,female,"Hobart, Australia",2013-08-30,positive,positive
12059,love listening to all the old programs,male,"Berlin, Germany",2009-05-19,positive,positive
12061,so good it saved me,male,"Milan, Italy",2009-10-15,positive,positive
12065,great app and great music,female,"Arequipa, Peru",2012-11-12,positive,positive
12072,"I feel spiritually uplifting, with the types of songs it plays",male,"Montreal, Canada",2011-10-19,positive,neutral
12077,the best app for songs,male,"Hamburg, Germany",2008-11-19,positive,positive
12083,thay have all my favorite songs and bands this is my number one music app.😀😘,male,"Munich, Germany",2009-09-16,positive,positive
12097,my life blood,male,"San Francisco, United States",2011-07-01,positive,positive
12102,They let me have a playlist of 7089 songs and counting so that's lit UPDATE I capped that playlist out about 2 or 3 years ago so that's even more lit,male,"Mombasa, Kenya",2011-03-20,positive,negative
12111,superb app,male,"Budapest, Hungary",2008-11-01,positive,positive
12112,very good,male,"Houston, United States",2011-07-10,positive,positive
12120,grate Playlist and super easy,female,"Hobart, Australia",2013-08-11,positive,positive
12121,very good,female,"Brasília, Brazil",2012-10-27,positive,positive
12123,w app,female,"Córdoba, Argentina",2012-12-19,positive,positive
12125,👍👍👍👍,male,"Berlin, Germany",2009-05-02,positive,positive
12131,Doing good work,male,"Hamburg, Germany",2008-10-27,positive,neutral
12133,please remove ads 🙏😭,male,"Lagos, Nigeria",2011-04-14,positive,negative
12135,"i love you, and would marry you in england if you will have me",male,"Windhoek, Namibia",2011-01-16,positive,positive
12139,🤟🫶,male,"Berlin, Germany",2008-12-31,positive,positive
12140,love music,male,"Rabat, Morocco",2011-04-23,positive,positive
12148,best,male,"Manchester, United Kingdom",2008-12-19,positive,positive
